_id,Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
2274,2021-11-30T00:00:00,Spencer House,2971,Orillia,SIMCOE-MUSKOKA,1,1
2275,2021-11-30T00:00:00,Stayner Care Centre,2735,Stayner,SIMCOE-MUSKOKA,1,1
2276,2021-11-30T00:00:00,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.99,0.99
2277,2021-11-30T00:00:00,The Pines,M564,Bracebridge,SIMCOE-MUSKOKA,1,0.99
2278,2021-11-30T00:00:00,The Villa Care Centre,1101,Midland,SIMCOE-MUSKOKA,1,1
2279,2021-11-30T00:00:00,Trillium Manor Home for the Aged,M585,Orillia,SIMCOE-MUSKOKA,1,1
2280,2021-11-30T00:00:00,Victoria Village Manor,2914,Barrie,SIMCOE-MUSKOKA,1,1
2281,2021-11-30T00:00:00,Woods Park Care Centre,2821,Barrie,SIMCOE-MUSKOKA,1,1
2282,2021-11-30T00:00:00,Bobier Villa,M603,Dutton,SOUTH WEST,0.98,0.98
2283,2021-11-30T00:00:00,Caressant Care on Mary Bucke,2627,St. Thomas,SOUTH WEST,0.99,0.96
2284,2021-11-30T00:00:00,Caressant Care Woodstock Nursing Home,2636,Woodstock,SOUTH WEST,0.99,0.99
2285,2021-11-30T00:00:00,Chartwell Aylmer Long Term Care Residence,2740,Aylmer,SOUTH WEST,1,1
2286,2021-11-30T00:00:00,Elgin Manor,M518,St. Thomas,SOUTH WEST,0.99,0.99
2287,2021-11-30T00:00:00,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,1,1
2288,2021-11-30T00:00:00,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,1,1
2289,2021-11-30T00:00:00,peopleCare Tavistock,2614,Tavistock,SOUTH WEST,1,1
2290,2021-11-30T00:00:00,Secord Trails Care Community,2628,Ingersoll,SOUTH WEST,1,1
2291,2021-11-30T00:00:00,Terrace Lodge,M583,Aylmer,SOUTH WEST,1,1
2292,2021-11-30T00:00:00,The Maples Home for Seniors,2093,Tavistock,SOUTH WEST,0.99,0.97
2293,2021-11-30T00:00:00,Valleyview Home,M628,St. Thomas,SOUTH WEST,1,1
2294,2021-11-30T00:00:00,Woodingford Lodge - Ingersoll,M614,Ingersoll,SOUTH WEST,1,1
2295,2021-11-30T00:00:00,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,1,1
2296,2021-11-30T00:00:00,Woodingford Lodge - Woodstock,M632,Woodstock,SOUTH WEST,1,1
2297,2021-11-30T00:00:00,Elizabeth Centre,2868,Val Caron,SUDBURY,1,1
2298,2021-11-30T00:00:00,Espanola General Hospital (operating as Espanola Nursing Home-Eldcap),2755,Espanola,SUDBURY,1,1
2299,2021-11-30T00:00:00,Espanola General Hospital (operating as Espanola Nursing Home-LTC),2932,Espanola,SUDBURY,1,1
2300,2021-11-30T00:00:00,Extendicare Falconbridge,2590,Sudbury,SUDBURY,0.96,0.96
2301,2021-11-30T00:00:00,Extendicare York,2604,Sudbury,SUDBURY,1,1
2302,2021-11-30T00:00:00,Finlandia Hoivakoti Nursing Home,2829,Sudbury,SUDBURY,0.99,0.99
2303,2021-11-30T00:00:00,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.97,0.97
2304,2021-11-30T00:00:00,Manitoulin Lodge,2667,Gore Bay,SUDBURY,1,1
2305,2021-11-30T00:00:00,Pioneer Manor,M566,Sudbury,SUDBURY,1,0.98
2306,2021-11-30T00:00:00,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,1,0.97
2307,2021-11-30T00:00:00,"St. Joseph's Villa, Sudbury",2913,Sudbury,SUDBURY,1,0.98
2308,2021-11-30T00:00:00,The Bignucolo Residence,2864,Chapleau,SUDBURY,1,0.97
2309,2021-11-30T00:00:00,Wikwemikong Nursing Home,1856,Wikwemikong,SUDBURY,0.98,0.97
2310,2021-11-30T00:00:00,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,0.99,0.98
2311,2021-11-30T00:00:00,Geraldton District Hospital,2764,Geraldton,THUNDER BAY,1,0.95
2312,2021-11-30T00:00:00,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,0.95,0.94
2313,2021-11-30T00:00:00,Nipigon District Memorial Hospital,2793,Nipigon,THUNDER BAY,1,1
2314,2021-11-30T00:00:00,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,1,0.99
2315,2021-11-30T00:00:00,Santé Manitouwadge Health,2810,Thunder Bay,THUNDER BAY,1,1
2316,2021-11-30T00:00:00,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,1,1
2317,2021-11-30T00:00:00,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,1,1
2318,2021-11-30T00:00:00,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,0.99,0.99
2319,2021-11-30T00:00:00,Wilkes Terrace,3040,Terrace Bay,THUNDER BAY,1,1
2320,2021-11-30T00:00:00,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,1,1
2321,2021-11-30T00:00:00,Extendicare Tri-Town,2615,Haileybury,TIMISKAMING,0.98,0.98
2322,2021-11-30T00:00:00,Northview Nursing Home,2585,Englehart,TIMISKAMING,1,0.96
2323,2021-11-30T00:00:00,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.99,0.98
2324,2021-11-30T00:00:00,Temiskaming Lodge,2698,Haileybury,TIMISKAMING,1,1
2325,2021-11-30T00:00:00,Altamont Care Community,956,Scarborough,TORONTO,1,0.99
2326,2021-11-30T00:00:00,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,1,0.99
2327,2021-11-30T00:00:00,Belmont House,2985,Toronto,TORONTO,1,0.99
2328,2021-11-30T00:00:00,Bendale Acres,M504,Scarborough,TORONTO,1,1
2329,2021-11-30T00:00:00,Carefree Lodge,M596,North York,TORONTO,0.97,0.94
2330,2021-11-30T00:00:00,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.99,0.98
2331,2021-11-30T00:00:00,Cedarvale Terrace,2591,Toronto,TORONTO,1,1
2332,2021-11-30T00:00:00,Chartwell Gibson Long Term Care Residence,2556,North York,TORONTO,1,0.99
2333,2021-11-30T00:00:00,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,TORONTO,1,0.99
2334,2021-11-30T00:00:00,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,TORONTO,1,1
2335,2021-11-30T00:00:00,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,1,1
2336,2021-11-30T00:00:00,Chester Village,2970,Toronto,TORONTO,1,1
2337,2021-11-30T00:00:00,Copernicus Lodge,2937,Toronto,TORONTO,1,0.95
2338,2021-11-30T00:00:00,Craiglee Nursing Home,2503,Scarborough,TORONTO,1,1
2339,2021-11-30T00:00:00,Cummer Lodge,M512,North York,TORONTO,0.97,0.96
2340,2021-11-30T00:00:00,Deerwood Creek Care Community,2837,Etobicoke,TORONTO,1,0.98
2341,2021-11-30T00:00:00,Dom Lipa,2794,Etobicoke,TORONTO,1,1
2342,2021-11-30T00:00:00,Downsview Long Term Care Centre,1041,North York,TORONTO,1,0.98
2343,2021-11-30T00:00:00,Eatonville Care Centre,2468,Etobicoke,TORONTO,1,1
2344,2021-11-30T00:00:00,Ehatare Nursing Home,2804,Scarborough,TORONTO,1,0.97
2345,2021-11-30T00:00:00,Elm Grove Living Centre,2515,Toronto,TORONTO,0.99,0.99
2346,2021-11-30T00:00:00,Extendicare Bayview,2460,North York,TORONTO,1,1
2347,2021-11-30T00:00:00,Extendicare Guildwood,2164,Scarborough,TORONTO,1,1
2348,2021-11-30T00:00:00,Extendicare Rouge Valley,2883,Toronto,TORONTO,0.99,0.99
2349,2021-11-30T00:00:00,Extendicare Scarborough,2117,Scarborough,TORONTO,1,1
2350,2021-11-30T00:00:00,Fairview Nursing Home,2723,Toronto,TORONTO,1,1
2351,2021-11-30T00:00:00,Fieldstone Commons Care Community,2906,Scarborough,TORONTO,1,1
2352,2021-11-30T00:00:00,Fountain View Care Community,2836,Toronto,TORONTO,1,1
2353,2021-11-30T00:00:00,Fudger House,M524,Toronto,TORONTO,1,0.99
2354,2021-11-30T00:00:00,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
2355,2021-11-30T00:00:00,Harmony Hills Care Community,2832,Toronto,TORONTO,1,1
2356,2021-11-30T00:00:00,Harold and Grace Baker Centre,2732,Toronto,TORONTO,0.99,0.99
2357,2021-11-30T00:00:00,Hawthorne Place Care Centre,2586,North York,TORONTO,1,0.99
2358,2021-11-30T00:00:00,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,1,1
2359,2021-11-30T00:00:00,Hellenic Home - Scarborough,2941,Scarborough,TORONTO,1,1
2360,2021-11-30T00:00:00,Humber Valley Terrace,2716,Etobicoke,TORONTO,1,1
2361,2021-11-30T00:00:00,Ina Grafton Gage Home,3034,Scarborough,TORONTO,1,0.97
2362,2021-11-30T00:00:00,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,1,1
2363,2021-11-30T00:00:00,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,1,1
2364,2021-11-30T00:00:00,Kennedy Lodge,2654,Scarborough,TORONTO,1,1
2365,2021-11-30T00:00:00,Kipling Acres,M545,Etobicoke,TORONTO,1,0.98
2366,2021-11-30T00:00:00,Labdara Lithuanian Nursing Home,2860,Etobicoke,TORONTO,1,0.93
2367,2021-11-30T00:00:00,Lakeshore Lodge,M595,Toronto,TORONTO,0.98,0.95
2368,2021-11-30T00:00:00,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,1,1
2369,2021-11-30T00:00:00,Main Street Terrace,2589,Toronto,TORONTO,1,1
2370,2021-11-30T00:00:00,Maynard Nursing Home,2211,Toronto,TORONTO,1,1
2371,2021-11-30T00:00:00,McCall Centre Long Term Care Interim Unit,7086,Etobicoke,TORONTO,0.98,0.98
2372,2021-11-30T00:00:00,Midland Gardens Care Community,2789,Scarborough,TORONTO,0.99,0.98
2373,2021-11-30T00:00:00,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,1,1
2374,2021-11-30T00:00:00,Mon Sheong Scarborough Long Term Care Centre,2944,Scarborough,TORONTO,1,1
2375,2021-11-30T00:00:00,Nisbet Lodge,3003,Toronto,TORONTO,1,1
2376,2021-11-30T00:00:00,Norfinch Care Community,2918,North York,TORONTO,1,1
2377,2021-11-30T00:00:00,North Park Nursing Home,909,North York,TORONTO,1,1
2378,2021-11-30T00:00:00,Norwood Nursing Home,2201,Toronto,TORONTO,1,1
2379,2021-11-30T00:00:00,Providence Healthcare,3006,Toronto,TORONTO,1,1
2380,2021-11-30T00:00:00,Rockcliffe Care Community,2131,Scarborough,TORONTO,1,1
2381,2021-11-30T00:00:00,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,1,1
2382,2021-11-30T00:00:00,Seniors' Health Centre,2744,North York,TORONTO,1,1
2383,2021-11-30T00:00:00,Seven Oaks,M571,Scarborough,TORONTO,1,0.99
2384,2021-11-30T00:00:00,Shepherd Lodge,2782,Toronto,TORONTO,1,1
2385,2021-11-30T00:00:00,Sherbourne Place,2754,Toronto,TORONTO,1,0.99
2386,2021-11-30T00:00:00,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,1,0.98
2387,2021-11-30T00:00:00,St. George Care Community,2594,Toronto,TORONTO,1,1
2388,2021-11-30T00:00:00,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,1,1
2389,2021-11-30T00:00:00,Tendercare Living Centre,2649,Scarborough,TORONTO,1,1
2390,2021-11-30T00:00:00,The Heritage Nursing Home,2582,Toronto,TORONTO,1,1
2391,2021-11-30T00:00:00,The Kensington Gardens,2852,Toronto,TORONTO,1,1
2392,2021-11-30T00:00:00,The O'Neill Centre,2631,Toronto,TORONTO,1,1
2393,2021-11-30T00:00:00,The Village of Humber Heights,2957,Etobicoke,TORONTO,0.99,0.99
2394,2021-11-30T00:00:00,The Wexford,3021,Scarborough,TORONTO,1,1
2395,2021-11-30T00:00:00,Thompson House,3017,North York,TORONTO,0.99,0.99
2396,2021-11-30T00:00:00,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,1,1
2397,2021-11-30T00:00:00,True Davidson Acres,M586,Toronto,TORONTO,0.99,0.98
2398,2021-11-30T00:00:00,Ukrainian Canadian Care Centre,2809,Etobicoke,TORONTO,0.99,0.96
2399,2021-11-30T00:00:00,Valleyview Residence,2954,North York,TORONTO,1,0.98
2400,2021-11-30T00:00:00,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,1,1
2401,2021-11-30T00:00:00,Wellesley Central Place,2959,Toronto,TORONTO,1,1
2402,2021-11-30T00:00:00,Wesburn Manor,M612,Etobicoke,TORONTO,1,1
2403,2021-11-30T00:00:00,West Park Long Term Care Centre,2848,Toronto,TORONTO,1,1
2404,2021-11-30T00:00:00,Weston Terrace Care Community,2874,Toronto,TORONTO,0.99,0.99
2405,2021-11-30T00:00:00,Westside,2663,Etobicoke,TORONTO,1,1
2406,2021-11-30T00:00:00,Yee Hong Centre - Scarborough Finch,2934,Scarborough,TORONTO,1,1
2407,2021-11-30T00:00:00,Yee Hong Centre - Scarborough McNicoll,2801,Scarborough,TORONTO,1,1
2408,2021-11-30T00:00:00,Cambridge Country Manor,2651,Cambridge,WATERLOO,1,1
2409,2021-11-30T00:00:00,Chartwell Elmira Long Term Care Residence,2471,Elmira,WATERLOO,1,1
2410,2021-11-30T00:00:00,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,1,1
2411,2021-11-30T00:00:00,Columbia Forest,2856,Waterloo,WATERLOO,1,1
2412,2021-11-30T00:00:00,Derbecker's Heritage House,2134,St. Jacobs,WATERLOO,1,1
2413,2021-11-30T00:00:00,Fairview Mennonite Home,2992,Cambridge,WATERLOO,1,1
2414,2021-11-30T00:00:00,Forest Heights,2707,Kitchener,WATERLOO,1,0.98
2415,2021-11-30T00:00:00,Golden Years Nursing Home,1033,Cambridge,WATERLOO,1,1
2416,2021-11-30T00:00:00,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,1,1
2417,2021-11-30T00:00:00,Nithview Home,3004,New Hamburg,WATERLOO,0.99,0.98
2418,2021-11-30T00:00:00,Parkwood Mennonite Home,2952,Waterloo,WATERLOO,1,1
2419,2021-11-30T00:00:00,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,1,1
2420,2021-11-30T00:00:00,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,1,1
2421,2021-11-30T00:00:00,Pinehaven Nursing Home,2805,Waterloo,WATERLOO,1,1
2422,2021-11-30T00:00:00,Riverbend Place,2753,Cambridge,WATERLOO,1,0.99
2423,2021-11-30T00:00:00,Saint Luke's Place,3014,Cambridge,WATERLOO,1,0.99
2424,2021-11-30T00:00:00,St. Andrew's Terrace Long Term Care Community,2926,Cambridge,WATERLOO,1,1
2425,2021-11-30T00:00:00,Stirling Heights,2863,Cambridge,WATERLOO,1,1
2426,2021-11-30T00:00:00,Sunnyside Home,M578,Kitchener,WATERLOO,1,0.96
2427,2021-11-30T00:00:00,The Village at University Gates,3048,Waterloo,WATERLOO,1,0.99
2428,2021-11-30T00:00:00,The Village of Winston Park,2783,Kitchener,WATERLOO,1,1
2429,2021-11-30T00:00:00,Trinity Village Care Centre,2580,Kitchener,WATERLOO,1,1
2430,2021-11-30T00:00:00,Twin Oaks of Maryhill,2752,Maryhill,WATERLOO,1,1
2431,2021-11-30T00:00:00,Avalon Retirement Centre,2715,Orangeville,WELLINGTON-DUFFERIN-GUELPH,1,1
2432,2021-11-30T00:00:00,Caressant Care Arthur Nursing Home,2748,Arthur,WELLINGTON-DUFFERIN-GUELPH,1,1
2433,2021-11-30T00:00:00,Caressant Care Harriston,2595,Harriston,WELLINGTON-DUFFERIN-GUELPH,1,1
2434,2021-11-30T00:00:00,Dufferin Oaks,M516,Shelburne,WELLINGTON-DUFFERIN-GUELPH,1,1
2435,2021-11-30T00:00:00,Eden House Nursing Home,2777,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,0.99
2436,2021-11-30T00:00:00,LaPointe-Fisher Nursing Home,2358,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,1
2437,2021-11-30T00:00:00,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,1
2438,2021-11-30T00:00:00,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,1,1
2439,2021-11-30T00:00:00,Shelburne Long Term Care Home,2762,Shelburne,WELLINGTON-DUFFERIN-GUELPH,1,1
2440,2021-11-30T00:00:00,"St. Joseph's Health Centre, Guelph",3011,Guelph,WELLINGTON-DUFFERIN-GUELPH,0.99,0.98
2441,2021-11-30T00:00:00,Strathcona Long Term Care,3051,Mount Forest,WELLINGTON-DUFFERIN-GUELPH,1,1
2442,2021-11-30T00:00:00,The Elliott Long Term Care Residence,M633,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,1
2443,2021-11-30T00:00:00,The Village of Riverside Glen,2915,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,1
2444,2021-11-30T00:00:00,Wellington Terrace Long-Term Care Home,M629,Fergus,WELLINGTON-DUFFERIN-GUELPH,1,1
2445,2021-11-30T00:00:00,Banwell Gardens Care Centre,2263,Tecumseh,WINDSOR-ESSEX,1,1
2446,2021-11-30T00:00:00,Berkshire Care Centre,2541,Windsor,WINDSOR-ESSEX,1,1
2447,2021-11-30T00:00:00,Brouillette Manor,2301,Tecumseh,WINDSOR-ESSEX,1,1
2448,2021-11-30T00:00:00,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,1,1
2449,2021-11-30T00:00:00,Chateau Park Long Term Care Home,2712,Windsor,WINDSOR-ESSEX,1,1
2450,2021-11-30T00:00:00,Country Village Homes - Woodslee,2576,Woodslee,WINDSOR-ESSEX,0.98,0.98
2451,2021-11-30T00:00:00,Extendicare Southwood Lakes,2842,Windsor,WINDSOR-ESSEX,1,1
2452,2021-11-30T00:00:00,Extendicare Tecumseh,2904,Tecumseh,WINDSOR-ESSEX,0.99,0.99
2453,2021-11-30T00:00:00,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,1,1
2454,2021-11-30T00:00:00,Heron Terrace Long Term Care Community,2898,Windsor,WINDSOR-ESSEX,1,1
2455,2021-11-30T00:00:00,Huron Lodge Long Term Care Home,M631,Windsor,WINDSOR-ESSEX,0.99,0.99
2456,2021-11-30T00:00:00,Iler Lodge,2129,Essex,WINDSOR-ESSEX,1,1
2457,2021-11-30T00:00:00,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,1,1
2458,2021-11-30T00:00:00,Regency Park Long Term Care Home,2760,Windsor,WINDSOR-ESSEX,1,1
2459,2021-11-30T00:00:00,Richmond Terrace,1149,Amherstburg,WINDSOR-ESSEX,1,0.99
2460,2021-11-30T00:00:00,Riverside Place,2972,Windsor,WINDSOR-ESSEX,1,1
2461,2021-11-30T00:00:00,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,1,1
2462,2021-11-30T00:00:00,The Village at St. Clair,3046,Windsor,WINDSOR-ESSEX,1,1
2463,2021-11-30T00:00:00,The Village of Aspen Lake,3037,Windsor,WINDSOR-ESSEX,1,0.99
2464,2021-11-30T00:00:00,Bethany Lodge,2986,Markham,YORK REGION,0.99,0.99
2465,2021-11-30T00:00:00,Bloomington Cove Care Community,2697,Stouffville,YORK REGION,1,1
2466,2021-11-30T00:00:00,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,1,1
2467,2021-11-30T00:00:00,Chartwell Aurora Long Term Care Residence,2630,Aurora,YORK REGION,1,1
2468,2021-11-30T00:00:00,Chartwell Pine Grove Long Term Care Residence,2808,Woodbridge,YORK REGION,1,0.99
2469,2021-11-30T00:00:00,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,1,1
2470,2021-11-30T00:00:00,Eagle Terrace,2240,Newmarket,YORK REGION,0.99,0.99
2471,2021-11-30T00:00:00,Elginwood,2869,Richmond Hill,YORK REGION,1,1
2472,2021-11-30T00:00:00,King City Lodge Nursing Home,2113,King City,YORK REGION,1,1
2473,2021-11-30T00:00:00,Kristus Darzs Latvian Home,2997,Woodbridge,YORK REGION,1,1
2474,2021-11-30T00:00:00,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,1,0.99
2475,2021-11-30T00:00:00,MacKenzie Place,2825,Newmarket,YORK REGION,1,1
2476,2021-11-30T00:00:00,Mariann Home,2619,Richmond Hill,YORK REGION,1,1
2477,2021-11-30T00:00:00,Markhaven,2924,Markham,YORK REGION,1,1
2478,2021-11-30T00:00:00,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,1,1
2479,2021-11-30T00:00:00,Mon Sheong Stouffville Long-Term Care Centre,3055,Whitchurch-Stouffville,YORK REGION,1,1
2480,2021-11-30T00:00:00,Parkview Home Long-Term Care,2968,Stouffville,YORK REGION,1,1
2481,2021-11-30T00:00:00,River Glen Haven Nursing Home,1021,Sutton West,YORK REGION,1,0.98
2482,2021-11-30T00:00:00,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,0.99,0.99
2483,2021-11-30T00:00:00,Southlake Residential Care Village,2955,Newmarket,YORK REGION,1,0.99
2484,2021-11-30T00:00:00,The Willows Estate Nursing Home,2174,Aurora,YORK REGION,1,1
2485,2021-11-30T00:00:00,Union Villa,3018,Unionville,YORK REGION,0.99,0.98
2486,2021-11-30T00:00:00,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.99,0.99
2487,2021-11-30T00:00:00,Villa Leonardo Gambin,2947,Woodbridge,YORK REGION,1,1
2488,2021-11-30T00:00:00,Woodbridge Vista Care Community,2945,Woodbridge,YORK REGION,1,1
2489,2021-11-30T00:00:00,Yee Hong Centre - Markham,2876,Markham,YORK REGION,1,1
2490,2021-11-30T00:00:00,York Region Maple Health Centre,M605,Maple,YORK REGION,1,1
2491,2021-11-30T00:00:00,York Region Newmarket Health Centre,M534,Newmarket,YORK REGION,1,1
2492,2021-12-31T00:00:00,Algoma Manor Nursing Home,3041,Thessalon,ALGOMA,1,1
2493,2021-12-31T00:00:00,Cedarwood Lodge,7093,Sault Ste. Marie,ALGOMA,1,1
2494,2021-12-31T00:00:00,Extendicare Maple View,3043,Sault Ste. Marie,ALGOMA,1,1
2495,2021-12-31T00:00:00,Extendicare Van Daele,2609,Sault Ste. Marie,ALGOMA,0.97,0.97
2496,2021-12-31T00:00:00,F. J. Davey Home,2936,Sault Ste. Marie,ALGOMA,1,1
2497,2021-12-31T00:00:00,Lady Dunn Health Centre (Wawa),2875,Wawa,ALGOMA,1,1
2498,2021-12-31T00:00:00,Mauno Kaihla Koti,2780,Sault Ste. Marie,ALGOMA,1,1
2499,2021-12-31T00:00:00,North Shore Health Network - Eldcap Unit,2795,Blind River,ALGOMA,1,1
2500,2021-12-31T00:00:00,North Shore Health Network - LTC Unit,2865,Blind River,ALGOMA,1,1
2501,2021-12-31T00:00:00,St. Joseph's Manor,2877,Elliot Lake,ALGOMA,1,1
2502,2021-12-31T00:00:00,Brierwood Gardens LTC,2678,Brantford,BRANT,0.99,0.98
2503,2021-12-31T00:00:00,Fox Ridge Care Community,2570,Brantford,BRANT,1,1
2504,2021-12-31T00:00:00,Hardy Terrace,2720,Brantford,BRANT,1,1
2505,2021-12-31T00:00:00,Iroquois Lodge Nursing Home,2724,Ohsweken,BRANT,1,1
2506,2021-12-31T00:00:00,John Noble Home,M544,Brantford,BRANT,1,1
2507,2021-12-31T00:00:00,Park Lane Terrace,2779,Paris,BRANT,1,0.99
2508,2021-12-31T00:00:00,St. Joseph's Lifecare Centre,2976,Brantford,BRANT,0.97,0.97
2509,2021-12-31T00:00:00,Telfer Place,2742,Paris,BRANT,1,1
2510,2021-12-31T00:00:00,Blenheim Community Village,2695,Blenheim,CHATHAM-KENT,1,1
2511,2021-12-31T00:00:00,Copper Terrace,1115,Chatham,CHATHAM-KENT,0.99,0.99
2512,2021-12-31T00:00:00,Fairfield Park,2823,Wallaceburg,CHATHAM-KENT,1,1
2513,2021-12-31T00:00:00,Meadow Park Nursing Home (Chatham),2685,Chatham,CHATHAM-KENT,1,1
2514,2021-12-31T00:00:00,Riverview Gardens,M626,Chatham,CHATHAM-KENT,1,1
2515,2021-12-31T00:00:00,Tilbury Manor Nursing Home,1064,Tilbury,CHATHAM-KENT,1,1
2516,2021-12-31T00:00:00,Village on the Ridge,2765,Ridgetown,CHATHAM-KENT,1,1
2517,2021-12-31T00:00:00,Bay Ridges,2895,Pickering,DURHAM,1,1
2518,2021-12-31T00:00:00,Bon Air Long Term Care Residence,2613,Cannington,DURHAM,0.98,0.98
2519,2021-12-31T00:00:00,Chartwell Ballycliffe Long Term Care Residence,2658,Ajax,DURHAM,1,1
2520,2021-12-31T00:00:00,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,DURHAM,1,1
2521,2021-12-31T00:00:00,Extendicare Oshawa,2439,Oshawa,DURHAM,1,1
2522,2021-12-31T00:00:00,Fairview Lodge,M522,Whitby,DURHAM,1,1
2523,2021-12-31T00:00:00,Fosterbrooke,2625,Newcastle,DURHAM,1,0.99
2524,2021-12-31T00:00:00,Glen Hill Terrace,3053,Whitby,DURHAM,1,1
2525,2021-12-31T00:00:00,Hillsdale Estates,M539,Oshawa,DURHAM,1,0.97
2526,2021-12-31T00:00:00,Hillsdale Terraces,M630,Oshawa,DURHAM,1,1
2527,2021-12-31T00:00:00,Lakeview Manor,M546,Beaverton,DURHAM,1,1
2528,2021-12-31T00:00:00,Orchard Villa,2693,Pickering,DURHAM,1,1
2529,2021-12-31T00:00:00,Port Perry Place,2629,Port Perry,DURHAM,1,1
2530,2021-12-31T00:00:00,ReachView Village,2635,Uxbridge,DURHAM,1,1
2531,2021-12-31T00:00:00,Sunnycrest Nursing Home,1013,Whitby,DURHAM,0.99,0.99
2532,2021-12-31T00:00:00,The Village of Taunton Mills,2902,Whitby,DURHAM,1,1
2533,2021-12-31T00:00:00,Thorntonview,2534,Oshawa,DURHAM,1,1
2534,2021-12-31T00:00:00,Winbourne Park,2871,Ajax,DURHAM,1,1
2535,2021-12-31T00:00:00,Caressant Care Bourget,1160,Bourget,EASTERN ONTARIO,1,1
2536,2021-12-31T00:00:00,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,1,1
2537,2021-12-31T00:00:00,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,1,1
2538,2021-12-31T00:00:00,Dundas Manor Nursing Home,2674,Winchester,EASTERN ONTARIO,1,1
2539,2021-12-31T00:00:00,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,1,1
2540,2021-12-31T00:00:00,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,1,1
2541,2021-12-31T00:00:00,Heartwood,2088,Cornwall,EASTERN ONTARIO,1,1
2542,2021-12-31T00:00:00,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,1,1
2543,2021-12-31T00:00:00,Maxville Manor,3000,Maxville,EASTERN ONTARIO,1,1
2544,2021-12-31T00:00:00,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,0.98,0.98
2545,2021-12-31T00:00:00,Pinecrest Nursing Home,2797,Planetagenet,EASTERN ONTARIO,1,1
